.\data\t2_forward\IMG\center_2017_07_24_17_03_08_179.jpg,.\data\t2_forward\IMG\left_2017_07_24_17_03_08_179.jpg,.\data\t2_forward\IMG\right_2017_07_24_17_03_08_179.jpg,0,1,0,28.16137
.\data\t2_forward\IMG\center_2017_07_24_17_03_08_247.jpg,.\data\t2_forward\IMG\left_2017_07_24_17_03_08_247.jpg,.\data\t2_forward\IMG\right_2017_07_24_17_03_08_247.jpg,0,1,0,28.71742
.\data\t2_forward\IMG\center_2017_07_24_17_03_08_317.jpg,.\data\t2_forward\IMG\left_2017_07_24_17_03_08_317.jpg,.\data\t2_forward\IMG\right_2017_07_24_17_03_08_317.jpg,0,1,0,29.45358
.\data\t2_forward\IMG\center_2017_07_24_17_03_08_387.jpg,.\data\t2_forward\IMG\left_2017_07_24_17_03_08_387.jpg,.\data\t2_forward\IMG\right_2017_07_24_17_03_08_387.jpg,0,1,0,30.0021
.\data\t2_forward\IMG\center_2017_07_24_17_03_08_456.jpg,.\data\t2_forward\IMG\left_2017_07_24_17_03_08_456.jpg,.\data\t2_forward\IMG\right_2017_07_24_17_03_08_456.jpg,0.181702,1,0,30.18175
.\data\t2_forward\IMG\center_2017_07_24_17_03_08_524.jpg,.\data\t2_forward\IMG\left_2017_07_24_17_03_08_524.jpg,.\data\t2_forward\IMG\right_2017_07_24_17_03_08_524.jpg,0.9999623,1,0,30.0749
.\data\t2_forward\IMG\center_2017_07_24_17_03_08_592.jpg,.\data\t2_forward\IMG\left_2017_07_24_17_03_08_592.jpg,.\data\t2_forward\IMG\right_2017_07_24_17_03_08_592.jpg,0,1,0,30.19589
.\data\t2_forward\IMG\center_2017_07_24_17_03_08_659.jpg,.\data\t2_forward\IMG\left_2017_07_24_17_03_08_659.jpg,.\data\t2_forward\IMG\right_2017_07_24_17_03_08_659.jpg,0,1,0,30.18502
.\data\t2_forward\IMG\center_2017_07_24_17_03_08_727.jpg,.\data\t2_forward\IMG\left_2017_07_24_17_03_08_727.jpg,.\data\t2_forward\IMG\right_2017_07_24_17_03_08_727.jpg,0,0.902298,0,30.18011
.\data\t2_forward\IMG\center_2017_07_24_17_03_08_797.jpg,.\data\t2_forward\IMG\left_2017_07_24_17_03_08_797.jpg,.\data\t2_forward\IMG\right_2017_07_24_17_03_08_797.jpg,0,0.6638379,0,30.1195
.\data\t2_forward\IMG\center_2017_07_24_17_03_08_866.jpg,.\data\t2_forward\IMG\left_2017_07_24_17_03_08_866.jpg,.\data\t2_forward\IMG\right_2017_07_24_17_03_08_866.jpg,0,0.4873781,0,30.07162
.\data\t2_forward\IMG\center_2017_07_24_17_03_08_933.jpg,.\data\t2_forward\IMG\left_2017_07_24_17_03_08_933.jpg,.\data\t2_forward\IMG\right_2017_07_24_17_03_08_933.jpg,0,0.4001958,0,30.02333
.\data\t2_forward\IMG\center_2017_07_24_17_03_09_001.jpg,.\data\t2_forward\IMG\left_2017_07_24_17_03_09_001.jpg,.\data\t2_forward\IMG\right_2017_07_24_17_03_09_001.jpg,0,0.5748932,0,30.0722
.\data\t2_forward\IMG\center_2017_07_24_17_03_09_070.jpg,.\data\t2_forward\IMG\left_2017_07_24_17_03_09_070.jpg,.\data\t2_forward\IMG\right_2017_07_24_17_03_09_070.jpg,0,0.7592965,0,30.1188
.\data\t2_forward\IMG\center_2017_07_24_17_03_09_139.jpg,.\data\t2_forward\IMG\left_2017_07_24_17_03_09_139.jpg,.\data\t2_forward\IMG\right_2017_07_24_17_03_09_139.jpg,0,1,0,30.17671
.\data\t2_forward\IMG\center_2017_07_24_17_03_09_208.jpg,.\data\t2_forward\IMG\left_2017_07_24_17_03_09_208.jpg,.\data\t2_forward\IMG\right_2017_07_24_17_03_09_208.jpg,0,1,0,30.19058
.\data\t2_forward\IMG\center_2017_07_24_17_03_09_275.jpg,.\data\t2_forward\IMG\left_2017_07_24_17_03_09_275.jpg,.\data\t2_forward\IMG\right_2017_07_24_17_03_09_275.jpg,0,1,0,30.19034
.\data\t2_forward\IMG\center_2017_07_24_17_03_09_342.jpg,.\data\t2_forward\IMG\left_2017_07_24_17_03_09_342.jpg,.\data\t2_forward\IMG\right_2017_07_24_17_03_09_342.jpg,0.9999623,1,0,30.03934
.\data\t2_forward\IMG\center_2017_07_24_17_03_09_411.jpg,.\data\t2_forward\IMG\left_2017_07_24_17_03_09_411.jpg,.\data\t2_forward\IMG\right_2017_07_24_17_03_09_411.jpg,0.9999623,1,0,30.06339
.\data\t2_forward\IMG\center_2017_07_24_17_03_09_480.jpg,.\data\t2_forward\IMG\left_2017_07_24_17_03_09_480.jpg,.\data\t2_forward\IMG\right_2017_07_24_17_03_09_480.jpg,0,1,0,29.91483
.\data\t2_forward\IMG\center_2017_07_24_17_03_09_547.jpg,.\data\t2_forward\IMG\left_2017_07_24_17_03_09_547.jpg,.\data\t2_forward\IMG\right_2017_07_24_17_03_09_547.jpg,0,1,0,30.02437
.\data\t2_forward\IMG\center_2017_07_24_17_03_09_616.jpg,.\data\t2_forward\IMG\left_2017_07_24_17_03_09_616.jpg,.\data\t2_forward\IMG\right_2017_07_24_17_03_09_616.jpg,0,1,0,30.20591
.\data\t2_forward\IMG\center_2017_07_24_17_03_09_685.jpg,.\data\t2_forward\IMG\left_2017_07_24_17_03_09_685.jpg,.\data\t2_forward\IMG\right_2017_07_24_17_03_09_685.jpg,0,1,0,29.79173
.\data\t2_forward\IMG\center_2017_07_24_17_03_09_753.jpg,.\data\t2_forward\IMG\left_2017_07_24_17_03_09_753.jpg,.\data\t2_forward\IMG\right_2017_07_24_17_03_09_753.jpg,0.897595,1,0,29.52525
.\data\t2_forward\IMG\center_2017_07_24_17_03_09_819.jpg,.\data\t2_forward\IMG\left_2017_07_24_17_03_09_819.jpg,.\data\t2_forward\IMG\right_2017_07_24_17_03_09_819.jpg,0.9999623,1,0,29.38664
.\data\t2_forward\IMG\center_2017_07_24_17_03_09_887.jpg,.\data\t2_forward\IMG\left_2017_07_24_17_03_09_887.jpg,.\data\t2_forward\IMG\right_2017_07_24_17_03_09_887.jpg,0.9999623,1,0,29.01998
.\data\t2_forward\IMG\center_2017_07_24_17_03_09_954.jpg,.\data\t2_forward\IMG\left_2017_07_24_17_03_09_954.jpg,.\data\t2_forward\IMG\right_2017_07_24_17_03_09_954.jpg,0.9999623,1,0,29.01814
.\data\t2_forward\IMG\center_2017_07_24_17_03_10_024.jpg,.\data\t2_forward\IMG\left_2017_07_24_17_03_10_024.jpg,.\data\t2_forward\IMG\right_2017_07_24_17_03_10_024.jpg,0.8576201,1,0,28.9969
