C:\Users\Peter\Documents\GitHub\CarND-Behavioral-Cloning-P3\data\t2_backwards\IMG\center_2017_08_10_16_19_48_159.jpg,C:\Users\Peter\Documents\GitHub\CarND-Behavioral-Cloning-P3\data\t2_backwards\IMG\left_2017_08_10_16_19_48_159.jpg,C:\Users\Peter\Documents\GitHub\CarND-Behavioral-Cloning-P3\data\t2_backwards\IMG\right_2017_08_10_16_19_48_159.jpg,0,0,0,0.0003161971
C:\Users\Peter\Documents\GitHub\CarND-Behavioral-Cloning-P3\data\t2_backwards\IMG\center_2017_08_10_16_19_48_228.jpg,C:\Users\Peter\Documents\GitHub\CarND-Behavioral-Cloning-P3\data\t2_backwards\IMG\left_2017_08_10_16_19_48_228.jpg,C:\Users\Peter\Documents\GitHub\CarND-Behavioral-Cloning-P3\data\t2_backwards\IMG\right_2017_08_10_16_19_48_228.jpg,0,0,0,3.040576E-05
C:\Users\Peter\Documents\GitHub\CarND-Behavioral-Cloning-P3\data\t2_backwards\IMG\center_2017_08_10_16_19_48_297.jpg,C:\Users\Peter\Documents\GitHub\CarND-Behavioral-Cloning-P3\data\t2_backwards\IMG\left_2017_08_10_16_19_48_297.jpg,C:\Users\Peter\Documents\GitHub\CarND-Behavioral-Cloning-P3\data\t2_backwards\IMG\right_2017_08_10_16_19_48_297.jpg,0,0,0,0.0002812671
C:\Users\Peter\Documents\GitHub\CarND-Behavioral-Cloning-P3\data\t2_backwards\IMG\center_2017_08_10_16_19_48_365.jpg,C:\Users\Peter\Documents\GitHub\CarND-Behavioral-Cloning-P3\data\t2_backwards\IMG\left_2017_08_10_16_19_48_365.jpg,C:\Users\Peter\Documents\GitHub\CarND-Behavioral-Cloning-P3\data\t2_backwards\IMG\right_2017_08_10_16_19_48_365.jpg,0,0,0,0.0002997633
C:\Users\Peter\Documents\GitHub\CarND-Behavioral-Cloning-P3\data\t2_backwards\IMG\center_2017_08_10_16_19_48_436.jpg,C:\Users\Peter\Documents\GitHub\CarND-Behavioral-Cloning-P3\data\t2_backwards\IMG\left_2017_08_10_16_19_48_436.jpg,C:\Users\Peter\Documents\GitHub\CarND-Behavioral-Cloning-P3\data\t2_backwards\IMG\right_2017_08_10_16_19_48_436.jpg,0,0,0,0.0003062835
C:\Users\Peter\Documents\GitHub\CarND-Behavioral-Cloning-P3\data\t2_backwards\IMG\center_2017_08_10_16_19_48_505.jpg,C:\Users\Peter\Documents\GitHub\CarND-Behavioral-Cloning-P3\data\t2_backwards\IMG\left_2017_08_10_16_19_48_505.jpg,C:\Users\Peter\Documents\GitHub\CarND-Behavioral-Cloning-P3\data\t2_backwards\IMG\right_2017_08_10_16_19_48_505.jpg,0,0,0,0.0003128702
C:\Users\Peter\Documents\GitHub\CarND-Behavioral-Cloning-P3\data\t2_backwards\IMG\center_2017_08_10_16_19_48_575.jpg,C:\Users\Peter\Documents\GitHub\CarND-Behavioral-Cloning-P3\data\t2_backwards\IMG\left_2017_08_10_16_19_48_575.jpg,C:\Users\Peter\Documents\GitHub\CarND-Behavioral-Cloning-P3\data\t2_backwards\IMG\right_2017_08_10_16_19_48_575.jpg,0,0,0,0.0004002001
C:\Users\Peter\Documents\GitHub\CarND-Behavioral-Cloning-P3\data\t2_backwards\IMG\center_2017_08_10_16_19_48_643.jpg,C:\Users\Peter\Documents\GitHub\CarND-Behavioral-Cloning-P3\data\t2_backwards\IMG\left_2017_08_10_16_19_48_643.jpg,C:\Users\Peter\Documents\GitHub\CarND-Behavioral-Cloning-P3\data\t2_backwards\IMG\right_2017_08_10_16_19_48_643.jpg,0,0,0,0.0002806352
C:\Users\Peter\Documents\GitHub\CarND-Behavioral-Cloning-P3\data\t2_backwards\IMG\center_2017_08_10_16_19_48_712.jpg,C:\Users\Peter\Documents\GitHub\CarND-Behavioral-Cloning-P3\data\t2_backwards\IMG\left_2017_08_10_16_19_48_712.jpg,C:\Users\Peter\Documents\GitHub\CarND-Behavioral-Cloning-P3\data\t2_backwards\IMG\right_2017_08_10_16_19_48_712.jpg,0,0,0,0.0002873882
C:\Users\Peter\Documents\GitHub\CarND-Behavioral-Cloning-P3\data\t2_backwards\IMG\center_2017_08_10_16_19_48_781.jpg,C:\Users\Peter\Documents\GitHub\CarND-Behavioral-Cloning-P3\data\t2_backwards\IMG\left_2017_08_10_16_19_48_781.jpg,C:\Users\Peter\Documents\GitHub\CarND-Behavioral-Cloning-P3\data\t2_backwards\IMG\right_2017_08_10_16_19_48_781.jpg,0,0,0,0.0001042898
C:\Users\Peter\Documents\GitHub\CarND-Behavioral-Cloning-P3\data\t2_backwards\IMG\center_2017_08_10_16_19_48_851.jpg,C:\Users\Peter\Documents\GitHub\CarND-Behavioral-Cloning-P3\data\t2_backwards\IMG\left_2017_08_10_16_19_48_851.jpg,C:\Users\Peter\Documents\GitHub\CarND-Behavioral-Cloning-P3\data\t2_backwards\IMG\right_2017_08_10_16_19_48_851.jpg,0,0,0,0.0002312339
C:\Users\Peter\Documents\GitHub\CarND-Behavioral-Cloning-P3\data\t2_backwards\IMG\center_2017_08_10_16_19_48_922.jpg,C:\Users\Peter\Documents\GitHub\CarND-Behavioral-Cloning-P3\data\t2_backwards\IMG\left_2017_08_10_16_19_48_922.jpg,C:\Users\Peter\Documents\GitHub\CarND-Behavioral-Cloning-P3\data\t2_backwards\IMG\right_2017_08_10_16_19_48_922.jpg,0,0,0,0.0003896147
C:\Users\Peter\Documents\GitHub\CarND-Behavioral-Cloning-P3\data\t2_backwards\IMG\center_2017_08_10_16_19_48_990.jpg,C:\Users\Peter\Documents\GitHub\CarND-Behavioral-Cloning-P3\data\t2_backwards\IMG\left_2017_08_10_16_19_48_990.jpg,C:\Users\Peter\Documents\GitHub\CarND-Behavioral-Cloning-P3\data\t2_backwards\IMG\right_2017_08_10_16_19_48_990.jpg,0,0,0,0.0001547891
C:\Users\Peter\Documents\GitHub\CarND-Behavioral-Cloning-P3\data\t2_backwards\IMG\center_2017_08_10_16_19_49_060.jpg,C:\Users\Peter\Documents\GitHub\CarND-Behavioral-Cloning-P3\data\t2_backwards\IMG\left_2017_08_10_16_19_49_060.jpg,C:\Users\Peter\Documents\GitHub\CarND-Behavioral-Cloning-P3\data\t2_backwards\IMG\right_2017_08_10_16_19_49_060.jpg,0,0,0,0.0002142686
